#twotheta, yobs, ycal, bkg, diff
1.232000e+001,1.800000e+001,2.032076e+001,2.032076e+001,-2.320755e+000
1.234000e+001,1.800000e+001,2.033486e+001,2.033486e+001,-2.334859e+000
1.236000e+001,2.100000e+001,2.034894e+001,2.034894e+001,6.510648e-001
1.238000e+001,1.500000e+001,2.036298e+001,2.036298e+001,-5.362983e+000
1.240000e+001,1.700000e+001,2.037700e+001,2.037700e+001,-3.377003e+000
1.242000e+001,2.200000e+001,2.039100e+001,2.039100e+001,1.609004e+000
1.244000e+001,1.800000e+001,2.040496e+001,2.040496e+001,-2.404960e+000
1.246000e+001,1.800000e+001,2.041890e+001,2.041890e+001,-2.418896e+000
1.248000e+001,1.900000e+001,2.043280e+001,2.043280e+001,-1.432805e+000
1.250000e+001,1.700000e+001,2.044669e+001,2.044669e+001,-3.446686e+000
1.252000e+001,1.900000e+001,2.046054e+001,2.046054e+001,-1.460538e+000
1.254000e+001,2.300000e+001,2.047436e+001,2.047436e+001,2.525636e+000
1.256000e+001,1.900000e+001,2.048816e+001,2.048816e+001,-1.488161e+000
1.258000e+001,1.700000e+001,2.050193e+001,2.050193e+001,-3.501930e+000
1.260000e+001,2.600000e+001,2.051567e+001,2.051567e+001,5.484328e+000
1.262000e+001,2.000000e+001,2.052939e+001,2.052939e+001,-5.293860e-001
1.264000e+001,1.300000e+001,2.054307e+001,2.054307e+001,-7.543072e+000
1.266000e+001,1.100000e+001,2.055673e+001,2.055673e+001,-9.556731e+000
1.268000e+001,1.200000e+001,2.057036e+001,2.057036e+001,-8.570362e+000
1.270000e+001,1.800000e+001,2.058396e+001,2.058396e+001,-2.583965e+000
1.272000e+001,1.900000e+001,2.059754e+001,2.059754e+001,-1.597541e+000
1.274000e+001,2.300000e+001,2.061109e+001,2.061109e+001,2.388912e+000
1.276000e+001,2.800000e+001,2.062461e+001,2.062461e+001,7.375391e+000
1.278000e+001,2.100000e+001,2.063810e+001,2.063810e+001,3.618986e-001
1.280000e+001,1.600000e+001,2.065157e+001,2.065157e+001,-4.651567e+000
1.282000e+001,1.700000e+001,2.066500e+001,2.066500e+001,-3.665004e+000
1.284000e+001,2.000000e+001,2.067841e+001,2.067841e+001,-6.784140e-001
1.286000e+001,2.100000e+001,2.069180e+001,2.069180e+001,3.082035e-001
1.288000e+001,2.100000e+001,2.070515e+001,2.070515e+001,2.948486e-001
1.290000e+001,2.000000e+001,2.071848e+001,2.071848e+001,-7.184788e-001
1.292000e+001,2.100000e+001,2.073178e+001,2.073178e+001,2.682212e-001
1.294000e+001,2.200000e+001,2.074505e+001,2.074505e+001,1.254949e+000
1.296000e+001,2.200000e+001,2.075830e+001,2.075830e+001,1.241704e+000
1.298000e+001,2.100000e+001,2.077151e+001,2.077151e+001,2.284861e-001
1.300000e+001,2.100000e+001,2.078470e+001,2.078470e+001,2.152959e-001
1.302000e+001,2.000000e+001,2.079787e+001,2.079787e+001,-7.978669e-001
1.304000e+001,1.800000e+001,2.081100e+001,2.081100e+001,-2.811002e+000
1.306000e+001,2.000000e+001,2.082411e+001,2.082411e+001,-8.241103e-001
1.308000e+001,1.600000e+001,2.083719e+001,2.083719e+001,-4.837191e+000
1.310000e+001,1.400000e+001,2.085024e+001,2.085024e+001,-6.850244e+000
1.312000e+001,1.800000e+001,2.086327e+001,2.086327e+001,-2.863270e+000
1.314000e+001,2.200000e+001,2.087627e+001,2.087627e+001,1.123731e+000
1.316000e+001,1.600000e+001,2.088924e+001,2.088924e+001,-4.889241e+000
1.318000e+001,1.600000e+001,2.090218e+001,2.090218e+001,-4.902185e+000
1.320000e+001,1.600000e+001,2.091510e+001,2.091510e+001,-4.915102e+000
1.322000e+001,1.600000e+001,2.092799e+001,2.092799e+001,-4.927992e+000
1.324000e+001,2.000000e+001,2.094085e+001,2.094085e+001,-9.408543e-001
1.326000e+001,1.900000e+001,2.095369e+001,2.095369e+001,-1.953690e+000
1.328000e+001,2.000000e+001,2.096650e+001,2.096650e+001,-9.664979e-001
1.330000e+001,1.900000e+001,2.097928e+001,2.097928e+001,-1.979279e+000
1.332000e+001,1.700000e+001,2.099203e+001,2.099203e+001,-3.992033e+000
1.334000e+001,1.600000e+001,2.100476e+001,2.100476e+001,-5.004760e+000
1.336000e+001,1.700000e+001,2.101746e+001,2.101746e+001,-4.017459e+000
1.338000e+001,1.600000e+001,2.103013e+001,2.103013e+001,-5.030132e+000
1.340000e+001,1.900000e+001,2.104278e+001,2.104278e+001,-2.042777e+000
1.342000e+001,2.400000e+001,2.105540e+001,2.105540e+001,2.944604e+000
1.344000e+001,2.100000e+001,2.106799e+001,2.106799e+001,-6.798742e-002
1.346000e+001,2.300000e+001,2.108055e+001,2.108055e+001,1.919448e+000
1.348000e+001,2.700000e+001,2.109309e+001,2.109309e+001,5.906911e+000
1.350000e+001,2.100000e+001,2.110560e+001,2.110560e+001,-1.055997e-001
1.352000e+001,2.200000e+001,2.111808e+001,2.111808e+001,8.819168e-001
1.354000e+001,2.100000e+001,2.113054e+001,2.113054e+001,-1.305398e-001
1.356000e+001,2.200000e+001,2.114297e+001,2.114297e+001,8.570306e-001
1.358000e+001,2.100000e+001,2.115537e+001,2.115537e+001,-1.553721e-001
1.360000e+001,2.200000e+001,2.116775e+001,2.116775e+001,8.322521e-001
1.362000e+001,2.300000e+001,2.118010e+001,2.118010e+001,1.819903e+000
1.364000e+001,2.000000e+001,2.119242e+001,2.119242e+001,-1.192419e+000
1.366000e+001,1.800000e+001,2.120471e+001,2.120471e+001,-3.204714e+000
1.368000e+001,2.100000e+001,2.121698e+001,2.121698e+001,-2.169825e-001
1.370000e+001,2.400000e+001,2.122922e+001,2.122922e+001,2.770776e+000
1.372000e+001,2.500000e+001,2.124144e+001,2.124144e+001,3.758561e+000
1.374000e+001,2.300000e+001,2.125363e+001,2.125363e+001,1.746373e+000
1.376000e+001,2.400000e+001,2.126579e+001,2.126579e+001,2.734212e+000
1.378000e+001,2.500000e+001,2.127792e+001,2.127792e+001,3.722077e+000
1.380000e+001,2.400000e+001,2.129003e+001,2.129003e+001,2.709969e+000
1.382000e+001,2.100000e+001,2.130211e+001,2.130211e+001,-3.021116e-001
1.384000e+001,1.900000e+001,2.131417e+001,2.131417e+001,-2.314166e+000
1.386000e+001,1.800000e+001,2.132619e+001,2.132619e+001,-3.326194e+000
1.388000e+001,2.000000e+001,2.133819e+001,2.133819e+001,-1.338195e+000
1.390000e+001,2.700000e+001,2.135017e+001,2.135017e+001,5.649831e+000
1.392000e+001,2.300000e+001,2.136212e+001,2.136212e+001,1.637883e+000
1.394000e+001,1.800000e+001,2.137404e+001,2.137404e+001,-3.374038e+000
1.396000e+001,2.400000e+001,2.138593e+001,2.138593e+001,2.614067e+000
1.398000e+001,2.600000e+001,2.139780e+001,2.139780e+001,4.602199e+000
1.400000e+001,2.300000e+001,2.140964e+001,2.140964e+001,1.590357e+000
1.402000e+001,2.000000e+001,2.142146e+001,2.142146e+001,-1.421458e+000
1.404000e+001,2.000000e+001,2.143325e+001,2.143325e+001,-1.433246e+000
1.406000e+001,2.200000e+001,2.144501e+001,2.144501e+001,5.549919e-001
1.408000e+001,2.000000e+001,2.145674e+001,2.145674e+001,-1.456744e+000
1.410000e+001,1.700000e+001,2.146845e+001,2.146845e+001,-4.468453e+000
1.412000e+001,2.300000e+001,2.148014e+001,2.148014e+001,1.519865e+000
1.414000e+001,2.800000e+001,2.149179e+001,2.149179e+001,6.508209e+000
1.416000e+001,2.400000e+001,2.150342e+001,2.150342e+001,2.496579e+000
1.418000e+001,2.100000e+001,2.151502e+001,2.151502e+001,-5.150245e-001
1.420000e+001,1.500000e+001,2.152660e+001,2.152660e+001,-6.526601e+000
1.422000e+001,2.100000e+001,2.153815e+001,2.153815e+001,-5.381521e-001
1.424000e+001,2.100000e+001,2.154968e+001,2.154968e+001,-5.496763e-001
1.426000e+001,1.800000e+001,2.156117e+001,2.156117e+001,-3.561174e+000
1.428000e+001,2.200000e+001,2.157265e+001,2.157265e+001,4.273541e-001
