#twotheta, yobs, ycal, bkg, diff
7.900000e+000,1.300000e+001,1.768551e+001,1.768548e+001,-4.685506e+000
7.920000e+000,2.100000e+001,1.769845e+001,1.769842e+001,3.301552e+000
7.940000e+000,1.600000e+001,1.771137e+001,1.771134e+001,-1.711369e+000
7.960000e+000,1.700000e+001,1.772427e+001,1.772424e+001,-7.242672e-001
7.980000e+000,1.900000e+001,1.773714e+001,1.773711e+001,1.262857e+000
8.000000e+000,2.000000e+001,1.775000e+001,1.774997e+001,2.250003e+000
8.020000e+000,1.400000e+001,1.776283e+001,1.776280e+001,-3.762829e+000
8.040000e+000,1.700000e+001,1.777564e+001,1.777561e+001,-7.756393e-001
8.060000e+000,2.100000e+001,1.778843e+001,1.778839e+001,3.211573e+000
8.080000e+000,1.800000e+001,1.780119e+001,1.780116e+001,1.988072e-001
8.100000e+000,2.400000e+001,1.781394e+001,1.781390e+001,6.186063e+000
8.120000e+000,1.700000e+001,1.782666e+001,1.782662e+001,-8.266582e-001
8.140000e+000,1.700000e+001,1.783936e+001,1.783932e+001,-8.393579e-001
8.160000e+000,1.200000e+001,1.785204e+001,1.785200e+001,-5.852036e+000
8.180000e+000,1.800000e+001,1.786469e+001,1.786465e+001,1.353089e-001
8.200000e+000,1.700000e+001,1.787732e+001,1.787728e+001,-8.773248e-001
8.220000e+000,2.400000e+001,1.788994e+001,1.788989e+001,6.110064e+000
8.240000e+000,2.400000e+001,1.790253e+001,1.790248e+001,6.097474e+000
8.260000e+000,1.600000e+001,1.791509e+001,1.791505e+001,-1.915094e+000
8.280000e+000,1.600000e+001,1.792764e+001,1.792759e+001,-1.927640e+000
8.300000e+000,1.500000e+001,1.794016e+001,1.794011e+001,-2.940164e+000
8.320000e+000,1.600000e+001,1.795267e+001,1.795261e+001,-1.952666e+000
8.340000e+000,1.400000e+001,1.796515e+001,1.796509e+001,-3.965146e+000
8.360000e+000,1.500000e+001,1.797760e+001,1.797755e+001,-2.977604e+000
8.380000e+000,1.600000e+001,1.799004e+001,1.798998e+001,-1.990041e+000
8.400000e+000,2.200000e+001,1.800246e+001,1.800239e+001,3.997545e+000
8.420000e+000,1.700000e+001,1.801485e+001,1.801478e+001,-1.014848e+000
8.440000e+000,1.400000e+001,1.802722e+001,1.802715e+001,-4.027219e+000
8.460000e+000,1.700000e+001,1.803957e+001,1.803950e+001,-1.039568e+000
8.480000e+000,2.200000e+001,1.805190e+001,1.805182e+001,3.948105e+000
8.500000e+000,2.000000e+001,1.806420e+001,1.806413e+001,1.935799e+000
8.520000e+000,1.700000e+001,1.807648e+001,1.807641e+001,-1.076485e+000
8.540000e+000,1.500000e+001,1.808875e+001,1.808867e+001,-3.088747e+000
8.560000e+000,2.000000e+001,1.810099e+001,1.810091e+001,1.899013e+000
8.580000e+000,1.700000e+001,1.811321e+001,1.811312e+001,-1.113206e+000
8.600000e+000,2.000000e+001,1.812540e+001,1.812532e+001,1.874597e+000
8.620000e+000,2.100000e+001,1.813758e+001,1.813749e+001,2.862422e+000
8.640000e+000,2.200000e+001,1.814973e+001,1.814964e+001,3.850269e+000
8.660000e+000,2.700000e+001,1.816186e+001,1.816177e+001,8.838137e+000
8.680000e+000,2.300000e+001,1.817397e+001,1.817387e+001,4.826026e+000
8.700000e+000,1.900000e+001,1.818606e+001,1.818596e+001,8.139376e-001
8.720000e+000,2.900000e+001,1.819813e+001,1.819802e+001,1.080187e+001
8.740000e+000,2.200000e+001,1.821017e+001,1.821006e+001,3.789825e+000
8.760000e+000,1.700000e+001,1.822220e+001,1.822208e+001,-1.222199e+000
8.780000e+000,1.800000e+001,1.823420e+001,1.823408e+001,-2.342013e-001
8.800000e+000,1.500000e+001,1.824618e+001,1.824606e+001,-3.246182e+000
8.820000e+000,1.600000e+001,1.825814e+001,1.825801e+001,-2.258142e+000
8.840000e+000,2.400000e+001,1.827008e+001,1.826994e+001,5.729921e+000
8.860000e+000,2.000000e+001,1.828200e+001,1.828186e+001,1.718004e+000
8.880000e+000,2.000000e+001,1.829389e+001,1.829374e+001,1.706109e+000
8.900000e+000,1.600000e+001,1.830576e+001,1.830561e+001,-2.305764e+000
8.920000e+000,1.500000e+001,1.831762e+001,1.831746e+001,-3.317616e+000
8.940000e+000,1.700000e+001,1.832945e+001,1.832928e+001,-1.329447e+000
8.960000e+000,1.700000e+001,1.834126e+001,1.834109e+001,-1.341256e+000
8.980000e+000,2.000000e+001,1.835304e+001,1.835287e+001,1.646956e+000
9.000000e+000,2.100000e+001,1.836481e+001,1.836463e+001,2.635189e+000
9.020000e+000,2.100000e+001,1.837656e+001,1.837637e+001,2.623443e+000
9.040000e+000,1.600000e+001,1.838828e+001,1.838808e+001,-2.388281e+000
9.060000e+000,1.200000e+001,1.839998e+001,1.839978e+001,-6.399984e+000
9.080000e+000,1.500000e+001,1.841167e+001,1.841145e+001,-3.411665e+000
9.100000e+000,1.800000e+001,1.842333e+001,1.842310e+001,-4.233256e-001
9.120000e+000,1.500000e+001,1.843496e+001,1.843474e+001,-3.434965e+000
9.140000e+000,1.700000e+001,1.844658e+001,1.844634e+001,-1.446583e+000
9.160000e+000,2.200000e+001,1.845818e+001,1.845793e+001,3.541820e+000
9.180000e+000,2.000000e+001,1.846976e+001,1.846950e+001,1.530244e+000
9.200000e+000,2.300000e+001,1.848131e+001,1.848104e+001,4.518689e+000
9.220000e+000,1.800000e+001,1.849284e+001,1.849257e+001,-4.928443e-001
9.240000e+000,1.600000e+001,1.850436e+001,1.850407e+001,-2.504357e+000
9.260000e+000,1.800000e+001,1.851585e+001,1.851555e+001,-5.158489e-001
9.280000e+000,2.100000e+001,1.852732e+001,1.852701e+001,2.472680e+000
9.300000e+000,1.400000e+001,1.853877e+001,1.853845e+001,-4.538770e+000
9.320000e+000,1.700000e+001,1.855020e+001,1.854986e+001,-1.550199e+000
9.340000e+000,1.500000e+001,1.856161e+001,1.856126e+001,-3.561607e+000
9.360000e+000,2.000000e+001,1.857299e+001,1.857263e+001,1.427006e+000
9.380000e+000,1.500000e+001,1.858436e+001,1.858398e+001,-3.584361e+000
9.400000e+000,1.700000e+001,1.859571e+001,1.859531e+001,-1.595707e+000
9.420000e+000,1.600000e+001,1.860703e+001,1.860662e+001,-2.607032e+000
9.440000e+000,2.100000e+001,1.861834e+001,1.861791e+001,2.381664e+000
9.460000e+000,2.400000e+001,1.862962e+001,1.862918e+001,5.370380e+000
9.480000e+000,2.000000e+001,1.864088e+001,1.864042e+001,1.359116e+000
9.500000e+000,2.200000e+001,1.865213e+001,1.865164e+001,3.347874e+000
9.520000e+000,1.600000e+001,1.866335e+001,1.866285e+001,-2.663349e+000
9.540000e+000,1.400000e+001,1.867455e+001,1.867403e+001,-4.674551e+000
9.560000e+000,1.300000e+001,1.868573e+001,1.868519e+001,-5.685732e+000
9.580000e+000,1.300000e+001,1.869689e+001,1.869633e+001,-5.696893e+000
9.600000e+000,2.100000e+001,1.870803e+001,1.870745e+001,2.291966e+000
9.620000e+000,2.200000e+001,1.871916e+001,1.871854e+001,3.280845e+000
9.640000e+000,1.700000e+001,1.873026e+001,1.872962e+001,-1.730256e+000
9.660000e+000,1.400000e+001,1.874134e+001,1.874067e+001,-4.741336e+000
9.680000e+000,2.000000e+001,1.875240e+001,1.875170e+001,1.247603e+000
9.700000e+000,2.400000e+001,1.876344e+001,1.876271e+001,5.236563e+000
9.720000e+000,1.800000e+001,1.877446e+001,1.877371e+001,-7.744576e-001
9.740000e+000,1.600000e+001,1.878546e+001,1.878467e+001,-2.785458e+000
9.760000e+000,1.900000e+001,1.879644e+001,1.879562e+001,2.035607e-001
9.780000e+000,2.100000e+001,1.880740e+001,1.880655e+001,2.192599e+000
9.800000e+000,1.700000e+001,1.881834e+001,1.881745e+001,-1.818342e+000
9.820000e+000,1.700000e+001,1.882926e+001,1.882834e+001,-1.829264e+000
9.840000e+000,1.800000e+001,1.884017e+001,1.883920e+001,-8.401670e-001
9.860000e+000,2.000000e+001,1.885105e+001,1.885005e+001,1.148950e+000
9.880000e+000,2.200000e+001,1.886191e+001,1.886087e+001,3.138086e+000
9.900000e+000,1.900000e+001,1.887276e+001,1.887167e+001,1.272409e-001
9.920000e+000,1.400000e+001,1.888358e+001,1.888245e+001,-4.883585e+000
9.940000e+000,1.900000e+001,1.889439e+001,1.889320e+001,1.056083e-001
9.960000e+000,1.500000e+001,1.890518e+001,1.890394e+001,-3.905180e+000
9.980000e+000,1.700000e+001,1.891595e+001,1.891466e+001,-1.915949e+000
1.000000e+001,1.400000e+001,1.892670e+001,1.892535e+001,-4.926699e+000
1.002000e+001,1.600000e+001,1.893743e+001,1.893603e+001,-2.937431e+000
1.004000e+001,1.400000e+001,1.894814e+001,1.894668e+001,-4.948145e+000
1.006000e+001,1.400000e+001,1.895884e+001,1.895731e+001,-4.958840e+000
1.008000e+001,1.500000e+001,1.896952e+001,1.896792e+001,-3.969517e+000
1.010000e+001,2.300000e+001,1.898018e+001,1.897851e+001,4.019824e+000
1.012000e+001,2.500000e+001,1.899082e+001,1.898908e+001,6.009183e+000
1.014000e+001,2.400000e+001,1.900144e+001,1.899963e+001,4.998559e+000
1.016000e+001,1.600000e+001,1.901205e+001,1.901016e+001,-3.012046e+000
1.018000e+001,1.500000e+001,1.902263e+001,1.902066e+001,-4.022635e+000
1.020000e+001,1.600000e+001,1.903321e+001,1.903115e+001,-3.033206e+000
1.022000e+001,1.700000e+001,1.904376e+001,1.904161e+001,-2.043760e+000
1.024000e+001,2.200000e+001,1.905430e+001,1.905206e+001,2.945703e+000
1.026000e+001,1.900000e+001,1.906482e+001,1.906248e+001,-6.481792e-002
1.028000e+001,1.700000e+001,1.907532e+001,1.907288e+001,-2.075322e+000
1.030000e+001,2.100000e+001,1.908581e+001,1.908326e+001,1.914190e+000
1.032000e+001,2.200000e+001,1.909628e+001,1.909362e+001,2.903719e+000
1.034000e+001,2.000000e+001,1.910674e+001,1.910396e+001,8.932630e-001
1.036000e+001,2.000000e+001,1.911718e+001,1.911428e+001,8.828230e-001
1.038000e+001,1.900000e+001,1.912760e+001,1.912458e+001,-1.276017e-001
1.040000e+001,2.200000e+001,1.913801e+001,1.913485e+001,2.861989e+000
1.042000e+001,2.800000e+001,1.914841e+001,1.914511e+001,8.851594e+000
1.044000e+001,2.400000e+001,1.915879e+001,1.915534e+001,4.841214e+000
1.046000e+001,2.200000e+001,1.916915e+001,1.916556e+001,2.830849e+000
1.048000e+001,1.900000e+001,1.917950e+001,1.917575e+001,-1.795027e-001
1.050000e+001,2.100000e+001,1.918984e+001,1.918593e+001,1.810160e+000
1.052000e+001,1.400000e+001,1.920016e+001,1.919608e+001,-5.200165e+000
1.054000e+001,1.200000e+001,1.921048e+001,1.920621e+001,-7.210476e+000
1.056000e+001,1.300000e+001,1.922077e+001,1.921632e+001,-6.220774e+000
1.058000e+001,1.700000e+001,1.923106e+001,1.922641e+001,-2.231059e+000
1.060000e+001,1.900000e+001,1.924133e+001,1.923648e+001,-2.413331e-001
1.062000e+001,1.500000e+001,1.925159e+001,1.924653e+001,-4.251595e+000
1.064000e+001,1.900000e+001,1.926185e+001,1.925656e+001,-2.618455e-001
1.066000e+001,2.900000e+001,1.927209e+001,1.926656e+001,9.727915e+000
1.068000e+001,1.800000e+001,1.928231e+001,1.927655e+001,-1.282314e+000
1.070000e+001,1.600000e+001,1.929253e+001,1.928652e+001,-3.292533e+000
1.072000e+001,1.300000e+001,1.930274e+001,1.929646e+001,-6.302742e+000
1.074000e+001,2.100000e+001,1.931294e+001,1.930639e+001,1.687058e+000
1.076000e+001,2.500000e+001,1.932313e+001,1.931629e+001,5.676866e+000
1.078000e+001,2.500000e+001,1.933332e+001,1.932617e+001,5.666683e+000
1.080000e+001,1.700000e+001,1.934349e+001,1.933604e+001,-2.343492e+000
1.082000e+001,1.500000e+001,1.935366e+001,1.934588e+001,-4.353661e+000
1.084000e+001,2.100000e+001,1.936382e+001,1.935570e+001,1.636177e+000
1.086000e+001,2.700000e+001,1.937398e+001,1.936550e+001,7.626022e+000
1.088000e+001,2.500000e+001,1.938413e+001,1.937528e+001,5.615871e+000
1.090000e+001,2.100000e+001,1.939427e+001,1.938505e+001,1.605726e+000
1.092000e+001,1.700000e+001,1.940442e+001,1.939479e+001,-2.404416e+000
1.094000e+001,2.100000e+001,1.941455e+001,1.940450e+001,1.585446e+000
1.096000e+001,1.500000e+001,1.942469e+001,1.941420e+001,-4.424690e+000
1.098000e+001,1.500000e+001,1.943482e+001,1.942388e+001,-4.434823e+000
1.100000e+001,1.500000e+001,1.944495e+001,1.943354e+001,-4.444955e+000
1.102000e+001,1.700000e+001,1.945509e+001,1.944318e+001,-2.455087e+000
1.104000e+001,2.100000e+001,1.946522e+001,1.945279e+001,1.534782e+000
1.106000e+001,2.700000e+001,1.947535e+001,1.946239e+001,7.524649e+000
1.108000e+001,2.800000e+001,1.948549e+001,1.947197e+001,8.514513e+000
1.110000e+001,2.600000e+001,1.949562e+001,1.948152e+001,6.504376e+000
1.112000e+001,2.300000e+001,1.950577e+001,1.949106e+001,3.494234e+000
1.114000e+001,1.900000e+001,1.951591e+001,1.950057e+001,-5.159126e-001
1.116000e+001,1.600000e+001,1.952606e+001,1.951007e+001,-3.526065e+000
1.118000e+001,1.600000e+001,1.953622e+001,1.951954e+001,-3.536224e+000
1.120000e+001,2.200000e+001,1.954639e+001,1.952900e+001,2.453610e+000
1.122000e+001,2.000000e+001,1.955657e+001,1.953843e+001,4.434339e-001
1.124000e+001,1.700000e+001,1.956675e+001,1.954784e+001,-2.566752e+000
1.126000e+001,1.900000e+001,1.957695e+001,1.955724e+001,-5.769487e-001
1.128000e+001,2.000000e+001,1.958716e+001,1.956661e+001,4.128420e-001
1.130000e+001,2.100000e+001,1.959738e+001,1.957596e+001,1.402619e+000
1.132000e+001,2.000000e+001,1.960762e+001,1.958529e+001,3.923812e-001
1.134000e+001,1.700000e+001,1.961787e+001,1.959461e+001,-2.617873e+000
1.136000e+001,1.400000e+001,1.962814e+001,1.960390e+001,-5.628145e+000
1.138000e+001,1.300000e+001,1.963844e+001,1.961317e+001,-6.638436e+000
1.140000e+001,1.800000e+001,1.964875e+001,1.962242e+001,-1.648747e+000
1.142000e+001,2.300000e+001,1.965908e+001,1.963165e+001,3.340920e+000
1.144000e+001,2.100000e+001,1.966944e+001,1.964086e+001,1.330563e+000
1.146000e+001,1.900000e+001,1.967982e+001,1.965005e+001,-6.798192e-001
1.148000e+001,1.700000e+001,1.969023e+001,1.965922e+001,-2.690228e+000
1.150000e+001,2.000000e+001,1.970067e+001,1.966837e+001,2.993343e-001
1.152000e+001,1.900000e+001,1.971113e+001,1.967750e+001,-7.111336e-001
1.154000e+001,1.700000e+001,1.972163e+001,1.968661e+001,-2.721634e+000
1.156000e+001,2.300000e+001,1.973217e+001,1.969570e+001,3.267832e+000
1.158000e+001,1.700000e+001,1.974274e+001,1.970477e+001,-2.742738e+000
1.160000e+001,1.800000e+001,1.975335e+001,1.971382e+001,-1.753345e+000
1.162000e+001,2.200000e+001,1.976399e+001,1.972285e+001,2.236007e+000
1.164000e+001,1.600000e+001,1.977468e+001,1.973186e+001,-3.774683e+000
1.166000e+001,1.600000e+001,1.978542e+001,1.974085e+001,-3.785418e+000
1.168000e+001,1.500000e+001,1.979620e+001,1.974982e+001,-4.796199e+000
1.170000e+001,2.000000e+001,1.980703e+001,1.975877e+001,1.929715e-001
1.172000e+001,2.200000e+001,1.981791e+001,1.976769e+001,2.182090e+000
1.174000e+001,2.400000e+001,1.982884e+001,1.977660e+001,4.171156e+000
1.176000e+001,2.300000e+001,1.983984e+001,1.978549e+001,3.160165e+000
1.178000e+001,2.300000e+001,1.985088e+001,1.979436e+001,3.149115e+000
1.180000e+001,2.200000e+001,1.986200e+001,1.980321e+001,2.138004e+000
1.182000e+001,2.400000e+001,1.987317e+001,1.981204e+001,4.126829e+000
1.184000e+001,2.300000e+001,1.988441e+001,1.982085e+001,3.115586e+000
1.186000e+001,2.100000e+001,1.989573e+001,1.982963e+001,1.104274e+000
1.188000e+001,1.900000e+001,1.990711e+001,1.983840e+001,-9.071114e-001
1.190000e+001,1.500000e+001,1.991857e+001,1.984715e+001,-4.918573e+000
1.192000e+001,1.700000e+001,1.993011e+001,1.985588e+001,-2.930113e+000
1.194000e+001,2.000000e+001,1.994174e+001,1.986459e+001,5.826429e-002
1.196000e+001,2.000000e+001,1.995344e+001,1.987328e+001,4.655594e-002
1.198000e+001,2.000000e+001,1.996524e+001,1.988195e+001,3.475852e-002
1.200000e+001,1.900000e+001,1.997713e+001,1.989060e+001,-9.771315e-001
1.202000e+001,2.000000e+001,1.998912e+001,1.989923e+001,1.088240e-002
1.204000e+001,2.000000e+001,2.000120e+001,1.990784e+001,-1.203568e-003
1.206000e+001,2.200000e+001,2.001339e+001,1.991642e+001,1.986607e+000
1.208000e+001,1.500000e+001,2.002569e+001,1.992499e+001,-5.025690e+000
1.210000e+001,1.100000e+001,2.003810e+001,1.993354e+001,-9.038099e+000
1.212000e+001,1.400000e+001,2.005062e+001,1.994207e+001,-6.050623e+000
1.214000e+001,2.200000e+001,2.006327e+001,1.995058e+001,1.936734e+000
1.216000e+001,2.000000e+001,2.007603e+001,1.995907e+001,-7.603410e-002
1.218000e+001,2.000000e+001,2.008893e+001,1.996755e+001,-8.893012e-002
1.220000e+001,2.100000e+001,2.010196e+001,1.997600e+001,8.980410e-001
1.222000e+001,2.500000e+001,2.011513e+001,1.998443e+001,4.884875e+000
1.224000e+001,2.100000e+001,2.012843e+001,1.999284e+001,8.715664e-001
1.226000e+001,1.700000e+001,2.014189e+001,2.000123e+001,-3.141889e+000
1.228000e+001,1.500000e+001,2.015550e+001,2.000960e+001,-5.155496e+000
1.230000e+001,1.900000e+001,2.016926e+001,2.001795e+001,-1.169260e+000
1.232000e+001,2.700000e+001,2.018319e+001,2.002629e+001,6.816814e+000
1.234000e+001,2.200000e+001,2.019728e+001,2.003460e+001,1.802720e+000
1.236000e+001,1.900000e+001,2.021155e+001,2.004289e+001,-1.211546e+000
1.238000e+001,1.700000e+001,2.022599e+001,2.005116e+001,-3.225991e+000
1.240000e+001,1.500000e+001,2.024062e+001,2.005942e+001,-5.240619e+000
1.242000e+001,1.900000e+001,2.025544e+001,2.006765e+001,-1.255437e+000
1.244000e+001,2.300000e+001,2.027045e+001,2.007586e+001,2.729550e+000
1.246000e+001,1.900000e+001,2.028566e+001,2.008406e+001,-1.285665e+000
1.248000e+001,2.300000e+001,2.030109e+001,2.009223e+001,2.698913e+000
1.250000e+001,2.300000e+001,2.031672e+001,2.010039e+001,2.683277e+000
1.252000e+001,2.000000e+001,2.033258e+001,2.010852e+001,-3.325795e-001
1.254000e+001,2.400000e+001,2.034866e+001,2.011664e+001,3.651338e+000
1.256000e+001,2.100000e+001,2.036498e+001,2.012474e+001,6.350212e-001
1.258000e+001,2.400000e+001,2.038154e+001,2.013281e+001,3.618465e+000
1.260000e+001,2.300000e+001,2.039834e+001,2.014087e+001,2.601661e+000
1.262000e+001,1.700000e+001,2.041540e+001,2.014891e+001,-3.415396e+000
1.264000e+001,2.000000e+001,2.043271e+001,2.015693e+001,-4.327146e-001
1.266000e+001,2.400000e+001,2.045030e+001,2.016493e+001,3.549698e+000
1.268000e+001,2.300000e+001,2.046816e+001,2.017291e+001,2.531836e+000
1.270000e+001,1.900000e+001,2.048631e+001,2.018086e+001,-1.486311e+000
1.272000e+001,2.500000e+001,2.050475e+001,2.018880e+001,4.495252e+000
1.274000e+001,2.300000e+001,2.052348e+001,2.019673e+001,2.476516e+000
1.276000e+001,1.900000e+001,2.054253e+001,2.020463e+001,-1.542527e+000
1.278000e+001,2.100000e+001,2.056189e+001,2.021251e+001,4.381149e-001
1.280000e+001,2.200000e+001,2.058157e+001,2.022037e+001,1.418434e+000
1.282000e+001,2.100000e+001,2.060158e+001,2.022821e+001,3.984211e-001
1.284000e+001,2.000000e+001,2.062193e+001,2.023604e+001,-6.219315e-001
1.286000e+001,1.800000e+001,2.064263e+001,2.024384e+001,-2.642633e+000
1.288000e+001,1.700000e+001,2.066369e+001,2.025163e+001,-3.663691e+000
1.290000e+001,1.600000e+001,2.068512e+001,2.025939e+001,-4.685116e+000
1.292000e+001,2.100000e+001,2.070692e+001,2.026714e+001,2.930838e-001
1.294000e+001,1.500000e+001,2.072910e+001,2.027486e+001,-5.729101e+000
1.296000e+001,1.900000e+001,2.075168e+001,2.028257e+001,-1.751679e+000
1.298000e+001,2.100000e+001,2.077466e+001,2.029026e+001,2.253398e-001
1.300000e+001,2.100000e+001,2.079805e+001,2.029793e+001,2.019460e-001
1.302000e+001,2.600000e+001,2.082187e+001,2.030557e+001,5.178130e+000
1.304000e+001,2.500000e+001,2.084612e+001,2.031320e+001,4.153882e+000
1.306000e+001,1.400000e+001,2.087081e+001,2.032081e+001,-6.870808e+000
1.308000e+001,1.300000e+001,2.089595e+001,2.032841e+001,-7.895951e+000
1.310000e+001,2.300000e+001,2.092155e+001,2.033598e+001,2.078445e+000
1.312000e+001,2.600000e+001,2.094763e+001,2.034353e+001,5.052369e+000
1.314000e+001,2.300000e+001,2.097419e+001,2.035106e+001,2.025809e+000
1.316000e+001,2.500000e+001,2.100124e+001,2.035858e+001,3.998757e+000
1.318000e+001,1.700000e+001,2.102880e+001,2.036607e+001,-4.028800e+000
1.320000e+001,1.900000e+001,2.105687e+001,2.037355e+001,-2.056871e+000
1.322000e+001,2.800000e+001,2.108547e+001,2.038100e+001,6.914533e+000
1.324000e+001,2.300000e+001,2.111460e+001,2.038844e+001,1.885401e+000
1.326000e+001,2.100000e+001,2.114428e+001,2.039586e+001,-1.442792e-001
1.328000e+001,2.200000e+001,2.117452e+001,2.040326e+001,8.254826e-001
1.330000e+001,2.300000e+001,2.120533e+001,2.041064e+001,1.794675e+000
1.332000e+001,1.700000e+001,2.123671e+001,2.041800e+001,-4.236714e+000
1.334000e+001,1.200000e+001,2.126869e+001,2.042534e+001,-9.268694e+000
1.336000e+001,1.600000e+001,2.130128e+001,2.043266e+001,-5.301279e+000
1.338000e+001,2.400000e+001,2.133448e+001,2.043996e+001,2.665522e+000
1.340000e+001,2.300000e+001,2.136830e+001,2.044725e+001,1.631695e+000
1.342000e+001,2.000000e+001,2.140277e+001,2.045451e+001,-1.402769e+000
1.344000e+001,1.900000e+001,2.143788e+001,2.046176e+001,-2.437884e+000
1.346000e+001,1.900000e+001,2.147366e+001,2.046898e+001,-2.473661e+000
1.348000e+001,1.500000e+001,2.151011e+001,2.047619e+001,-6.510112e+000
1.350000e+001,1.200000e+001,2.154725e+001,2.048338e+001,-9.547248e+000
1.352000e+001,1.900000e+001,2.158508e+001,2.049055e+001,-2.585081e+000
1.354000e+001,2.200000e+001,2.162362e+001,2.049770e+001,3.763755e-001
1.356000e+001,2.200000e+001,2.166289e+001,2.050483e+001,3.371108e-001
1.358000e+001,2.600000e+001,2.170289e+001,2.051194e+001,4.297113e+000
1.360000e+001,2.300000e+001,2.174363e+001,2.051904e+001,1.256369e+000
1.362000e+001,1.600000e+001,2.178513e+001,2.052611e+001,-5.785132e+000
1.364000e+001,1.600000e+001,2.182740e+001,2.053317e+001,-5.827403e+000
1.366000e+001,1.900000e+001,2.187046e+001,2.054020e+001,-2.870455e+000
1.368000e+001,2.000000e+001,2.191430e+001,2.054722e+001,-1.914301e+000
1.370000e+001,2.400000e+001,2.195895e+001,2.055422e+001,2.041048e+000
1.372000e+001,2.200000e+001,2.200442e+001,2.056120e+001,-4.421577e-003
1.374000e+001,2.500000e+001,2.205072e+001,2.056816e+001,2.949280e+000
1.376000e+001,2.800000e+001,2.209786e+001,2.057510e+001,5.902140e+000
1.378000e+001,2.100000e+001,2.214585e+001,2.058202e+001,-1.145854e+000
1.380000e+001,2.000000e+001,2.219471e+001,2.058893e+001,-2.194712e+000
1.382000e+001,2.300000e+001,2.224445e+001,2.059581e+001,7.555522e-001
1.384000e+001,2.300000e+001,2.229507e+001,2.060268e+001,7.049282e-001
1.386000e+001,2.500000e+001,2.234660e+001,2.060952e+001,2.653404e+000
