#twotheta, yobs, ycal, bkg, diff
1.292000e+001,8.000000e+000,8.949624e+000,8.949624e+000,-9.496238e-001
1.294000e+001,8.000000e+000,8.951209e+000,8.951209e+000,-9.512090e-001
1.296000e+001,1.000000e+001,8.952820e+000,8.952820e+000,1.047180e+000
1.298000e+001,9.000000e+000,8.954458e+000,8.954458e+000,4.554240e-002
1.300000e+001,8.000000e+000,8.956120e+000,8.956120e+000,-9.561205e-001
1.302000e+001,9.000000e+000,8.957809e+000,8.957809e+000,4.219140e-002
1.304000e+001,8.000000e+000,8.959522e+000,8.959522e+000,-9.595217e-001
1.306000e+001,8.000000e+000,8.961259e+000,8.961259e+000,-9.612594e-001
1.308000e+001,8.000000e+000,8.963021e+000,8.963021e+000,-9.630215e-001
1.310000e+001,9.000000e+000,8.964808e+000,8.964808e+000,3.519248e-002
1.312000e+001,8.000000e+000,8.966617e+000,8.966617e+000,-9.666172e-001
1.314000e+001,8.000000e+000,8.968450e+000,8.968450e+000,-9.684503e-001
1.316000e+001,1.000000e+001,8.970306e+000,8.970306e+000,1.029694e+000
1.318000e+001,1.000000e+001,8.972185e+000,8.972185e+000,1.027815e+000
1.320000e+001,1.000000e+001,8.974087e+000,8.974087e+000,1.025913e+000
1.322000e+001,1.000000e+001,8.976010e+000,8.976010e+000,1.023990e+000
1.324000e+001,1.100000e+001,8.977955e+000,8.977955e+000,2.022045e+000
1.326000e+001,8.000000e+000,8.979922e+000,8.979922e+000,-9.799216e-001
1.328000e+001,7.000000e+000,8.981909e+000,8.981909e+000,-1.981909e+000
1.330000e+001,8.000000e+000,8.983918e+000,8.983918e+000,-9.839178e-001
1.332000e+001,7.000000e+000,8.985947e+000,8.985947e+000,-1.985947e+000
1.334000e+001,7.000000e+000,8.987996e+000,8.987996e+000,-1.987996e+000
1.336000e+001,7.000000e+000,8.990065e+000,8.990065e+000,-1.990065e+000
1.338000e+001,1.200000e+001,8.992154e+000,8.992154e+000,3.007846e+000
1.340000e+001,1.000000e+001,8.994261e+000,8.994261e+000,1.005739e+000
1.342000e+001,8.000000e+000,8.996388e+000,8.996388e+000,-9.963882e-001
1.344000e+001,9.000000e+000,8.998533e+000,8.998533e+000,1.466522e-003
1.346000e+001,1.600000e+001,9.000697e+000,9.000697e+000,6.999303e+000
1.348000e+001,1.300000e+001,9.002879e+000,9.002879e+000,3.997121e+000
1.350000e+001,1.100000e+001,9.005078e+000,9.005078e+000,1.994922e+000
1.352000e+001,9.000000e+000,9.007294e+000,9.007294e+000,-7.294120e-003
1.354000e+001,1.100000e+001,9.009528e+000,9.009528e+000,1.990472e+000
